ID,Day,Month,Hour,Weekend,Week,CropType,WaterNeed,SoilType,Moisture_Norm,Temp_Norm
9891,17,12,3,1,50,1,0.9160437206364895,1,0.024890923097219967,0.8274456862370537
9892,17,12,4,1,50,1,0.6556685807541094,1,0.18776409287826398,0.4208175912026697
9893,17,12,5,1,50,1,0.6417369442887487,1,0.4748717270750777,0.8166499513344884
9894,17,12,6,1,50,1,0.7237084880991326,1,0.1839868779011242,0.5852515370995178
9895,17,12,7,1,50,1,0.6835360192028829,1,0.42026177654127644,0.8392327128191217
9896,17,12,8,1,50,1,0.5091366956089627,1,0.4808184534029663,0.49406941912685626
9897,17,12,9,1,50,1,0.8062506166661298,1,0.21095933892578836,0.8320655500540071
9898,17,12,10,1,50,1,0.8864083939345998,1,0.09820609873990302,0.8633301329463541
9899,17,12,11,1,50,1,0.8720117886607942,1,0.1971340971079475,0.9757306173139069
9900,17,12,12,1,50,1,0.8472407548560217,1,0.11607422018980988,0.792213217424769
9901,17,12,13,1,50,1,0.8120753575856459,1,0.05844856957023737,0.6178612483194706
9902,17,12,14,1,50,1,0.8392359611904278,1,0.08174410748147724,0.7207060641982851
9903,17,12,15,1,50,1,0.7470061705249426,1,0.2976096551105954,0.8139299089782494
9904,17,12,16,1,50,1,0.6268713809149706,1,0.24586344505737587,0.4359736198734903
9905,17,12,17,1,50,1,0.7844902528848158,1,0.17514381740256263,0.7239413583158834
9906,17,12,18,1,50,1,0.7653892412831537,1,0.1867676341812337,0.6936245544797346
9907,17,12,19,1,50,1,0.6513612522812215,1,0.36906584683644317,0.6820019009577185
9908,17,12,20,1,50,1,0.71190589529603,1,0.13327026951314075,0.479670142509786
9909,17,12,21,1,50,1,0.8572872886755851,1,0.14699072641277572,0.8637043113081264
9910,17,12,22,1,50,1,0.6285997819973738,1,0.36658214094728714,0.6213726664143652
9911,17,12,23,1,50,1,0.7396544627576944,1,0.303380752724625,0.8042072859811735
9912,18,12,0,1,50,1,0.715735608722266,1,0.2841528467356724,0.7155682919091738
9913,18,12,1,1,50,1,0.7003703854743788,1,0.4330487066276246,0.9004990236273839
9914,18,12,2,1,50,1,0.871846982770881,1,0.14455794606963218,0.8964543760316509
9915,18,12,3,1,50,1,0.8274478446730031,1,0.2157398083215982,0.8922293241649052
9916,18,12,4,1,50,1,0.8626152275282358,1,0.032879550429543505,0.7058573944649049
9917,18,12,5,1,50,1,0.6182823982569237,1,0.5222317095537897,0.8290535599729936
9918,18,12,6,1,50,1,0.6462659028790096,1,0.36884618639707895,0.6689340367931423
9919,18,12,7,1,50,1,0.5890070328058428,1,0.3121608053279303,0.4407587900065024
9920,18,12,8,1,50,1,0.7146587810866334,1,0.37231523487375384,0.8451198050272142
9921,18,12,9,1,50,1,0.6816137160109925,1,0.46202890411276265,0.8970776461966253
9922,18,12,10,1,50,1,0.5170057590316861,1,0.3197076546825305,0.2720758796030112
9923,18,12,11,1,50,1,0.8093642739144322,1,0.21144251360256902,0.8405744551899341
9924,18,12,12,1,50,1,0.7359277116955774,1,0.24800196331759358,0.7118222242153336
9925,18,12,13,1,50,1,0.6999384275312615,1,0.34071876027200904,0.7609242092361671
9926,18,12,14,1,50,1,0.7173070777813186,1,0.23482724366185836,0.645508559946084
9927,18,12,15,1,50,1,0.7780085741223695,1,0.13422298051204043,0.6463559060739841
9928,18,12,16,1,50,1,0.687758305777953,1,0.3109031143559461,0.6857504359788019
9929,18,12,17,1,50,1,0.8424814319040524,1,0.22493183697012953,0.9436013352153254
9930,18,12,18,1,50,1,0.8334985637971577,1,0.08020148572186353,0.7040486380756898
9931,18,12,19,1,50,1,0.5760728413660198,1,0.5202797449955949,0.7206017209084418
9932,18,12,20,1,50,1,0.6916453143022964,1,0.20236574023881831,0.5326618961139685
9933,18,12,21,1,50,1,0.8802920689886369,1,0.0459965100139443,0.7697249374925089
9934,18,12,22,1,50,1,0.7088205473715317,1,0.16959221356157447,0.526439688771191
9935,18,12,23,1,50,1,0.5471571454363949,1,0.5681804040436372,0.7201634696564432
9936,19,12,0,0,51,1,0.6770423327070605,1,0.29284733765052684,0.6318768382434415
9937,19,12,1,0,51,1,0.8019461856836595,1,0.2298253656933525,0.8496035127491774
9938,19,12,2,0,51,1,0.5929568177488076,1,0.4936879797613253,0.7229240140140071
9939,19,12,3,0,51,1,0.5907063094931173,1,0.5051399330279456,0.7344756732747115
9940,19,12,4,0,51,1,0.4463157232687528,1,0.6938501518624773,0.656564535965598
9941,19,12,5,0,51,1,0.846349729625242,1,0.13155207620522338,0.81320243837094
9942,19,12,6,0,51,1,0.6272814654309262,1,0.4380530037555077,0.7252831692105772
9943,19,12,7,0,51,1,0.6572410889893752,1,0.2939910709703732,0.5840893289289979
9944,19,12,8,0,51,1,0.7180481365921527,1,0.0715429058116623,0.4024347001978754
9945,19,12,9,0,51,1,0.7922423632744677,1,0.21850236186757815,0.8083594509875365
9946,19,12,10,0,51,1,0.7642470877977345,1,0.06252144453360564,0.5043998862947449
9947,19,12,11,0,51,1,0.5123035468118791,1,0.4016538520246541,0.3832396450666789
9948,19,12,12,0,51,1,0.7540205896965652,1,0.13000933856838193,0.5800654820939858
9949,19,12,13,0,51,1,0.7716857613218309,1,0.24735601801478144,0.8002484303267492
9950,19,12,14,0,51,1,0.4675321212274047,1,0.3628861363450613,0.2131595075861037
9951,19,12,15,0,51,1,0.6364823705123371,1,0.2616916214690648,0.48374335848444
9952,19,12,16,0,51,1,0.5067777150784957,1,0.42717058776193945,0.40770016933914816
9953,19,12,17,0,51,1,0.7578914222374389,1,0.14589365977833635,0.6135690452611016
9954,19,12,18,0,51,1,0.734941022306912,1,0.09487225528887942,0.47966093870059934
9955,19,12,19,0,51,1,0.7961173126654237,1,0.12269177187223464,0.6743309394719113
9956,19,12,20,0,51,1,0.7106180009068044,1,0.12529120008698252,0.4644818023974848
9957,19,12,21,0,51,1,0.7722404027724219,1,0.28006847734697626,0.8507037229515192
9958,19,12,22,0,51,1,0.5854738613838147,1,0.3236729150746455,0.4491940260715051
9959,19,12,23,0,51,1,0.8013538005305408,1,0.16277851134893792,0.747552268349759
9960,20,12,0,0,51,1,0.6179253414795615,1,0.1506073931579965,0.2707244434358986
9961,20,12,1,0,51,1,0.7132838336800067,1,0.28795037906517396,0.7151351527977776
9962,20,12,2,0,51,1,0.750131043182615,1,0.38112293900918853,0.9470120164703205
9963,20,12,3,0,51,1,0.7069969633780679,1,0.31163609395127023,0.7349465493720754
9964,20,12,4,0,51,1,0.6175069684138443,1,0.31639807946384274,0.518364540230375
9965,20,12,5,0,51,1,0.6691757784951355,1,0.20173429683103833,0.4755408914843964
9966,20,12,6,0,51,1,0.7102715973259365,1,0.19568630390644826,0.5692084491745136
9967,20,12,7,0,51,1,0.4601742071213508,1,0.6330955357230951,0.6000788213880197
9968,20,12,8,0,51,1,0.6446380897949977,1,0.3909451927273597,0.6980130135785336
9969,20,12,9,0,51,1,0.8842233666701693,1,0.08292091466639766,0.83493978867502
9970,20,12,10,0,51,1,0.7527632735087937,1,0.10899665429978996,0.5454031652216691
9971,20,12,11,0,51,1,0.643563582722163,1,0.27496784242074573,0.5213607204365261
9972,20,12,12,0,51,1,0.6878436745443282,1,0.24623130539241633,0.588956144449445
9973,20,12,13,0,51,1,0.728409118437857,1,0.15633185271835762,0.555520575172179
9974,20,12,14,0,51,1,0.8958897647966833,1,0.024994243357495907,0.7772157770279521
9975,20,12,15,0,51,1,0.4547008883958924,1,0.4768322379786139,0.3520005779576517
9976,20,12,16,0,51,1,0.7034011618367485,1,0.18228381131579485,0.5319286215655636
9977,20,12,17,0,51,1,0.6527334793607529,1,0.33278186671516413,0.6310064984746284
9978,20,12,18,0,51,1,0.8533942254436488,1,0.1511038362676605,0.8601413180106128
9979,20,12,19,0,51,1,0.840501565240994,1,0.2529146768131062,0.9806259283221442
9980,20,12,20,0,51,1,0.8622593906310709,1,0.21790792197568135,0.9825103595411994
9981,20,12,21,0,51,1,0.7082692159435687,1,0.30966234151756783,0.7351665521352736
9982,20,12,22,0,51,1,0.7264156513701354,1,0.24064858729108418,0.6770120093619648
9983,20,12,23,0,51,1,0.9191039609673954,1,0.10194150558972018,0.9506721608030689
9984,21,12,0,0,51,1,0.6806498620375563,1,0.42454238444952563,0.838438231768179
9985,21,12,1,0,51,1,0.8358011661366873,1,0.09651049959965309,0.734268664741198
9986,21,12,2,0,51,1,0.608763212925868,1,0.3527517695723423,0.5510356866731835
9987,21,12,3,0,51,1,0.5171735999035745,1,0.6722141722369229,0.8012552581143206
9988,21,12,4,0,51,1,0.6676103483583934,1,0.2699332061908601,0.5739256801822736
9989,21,12,5,0,51,1,0.6856735029660077,1,0.33935274296769735,0.7232128718665652
9990,21,12,6,0,51,1,0.5245203394227802,1,0.49238165125163924,0.5498733254344094
9991,21,12,7,0,51,1,0.6561210034976032,1,0.3504483138964735,0.6659749795887183
9992,21,12,8,0,51,1,0.6702432090639976,1,0.4085852886434416,0.7884859556251562
9993,21,12,9,0,51,1,0.7047845318062985,1,0.27304682301024774,0.6715315640311179
9994,21,12,10,0,51,1,0.5737287873556444,1,0.6582480719112072,0.9216940762559216
9995,21,12,11,0,51,1,0.5453608677019187,1,0.5613552505093662,0.705435045018846
9996,21,12,12,0,51,1,0.6094076210817276,1,0.315972746893697,0.49747817304486475
9997,21,12,13,0,51,1,0.8138113310930752,1,0.2434667221933914,0.8997284110227752
9998,21,12,14,0,51,1,0.830879922671482,1,0.2202923607863802,0.9076383478582755
9999,21,12,15,0,51,1,0.9049568042692081,1,0.10206404027417292,0.9154880710842797
10000,21,12,16,0,51,1,0.5645927408236098,1,0.44172931750249206,0.5740758283127628
10001,21,12,17,0,51,1,0.737928270487916,1,0.3318970892723671,0.8426663101283407
10002,21,12,18,0,51,1,0.7449604197877577,1,0.18279266658790433,0.6365900493512509
10003,21,12,19,0,51,1,0.6833050490423223,1,0.34677673458466085,0.7284277244827969
10004,21,12,20,0,51,1,0.7314067714283062,1,0.21596288087318793,0.6524612498805475
10005,21,12,21,0,51,1,0.6572303188730169,1,0.37017260528915125,0.6983347051162688
10006,21,12,22,0,51,1,0.7353622350716672,1,0.32214526926422743,0.8216234915755092
10007,21,12,23,0,51,1,0.9331432324048285,1,0.046485402610308944,0.9025861849275348
10008,22,12,0,0,51,1,0.5698088851722722,1,0.4488113515718747,0.5977392402884925
10009,22,12,1,0,51,1,0.7640448945078859,1,0.1421671824565925,0.6233630099546036
10010,22,12,2,0,51,1,0.7568185402407418,1,0.3203654941566891,0.8725945918368881
10011,22,12,3,0,51,1,0.7025690110975067,1,0.3058380936270021,0.7151796681842699
10012,22,12,4,0,51,1,0.6518604296943378,1,0.2972937756679392,0.5755917377377534
10013,22,12,5,0,51,1,0.7548041729037616,1,0.3354766807878285,0.8902254534411466
10014,22,12,6,0,51,1,0.45371815827411377,1,0.47302915303678833,0.3438391252404669
10015,22,12,7,0,51,1,0.633662169503294,1,0.3502319117858311,0.6095032914369816
10016,22,12,8,0,51,1,0.8350582489665648,1,0.18382173384518677,0.8633782231841922
10017,22,12,9,0,51,1,0.7651435922997556,1,0.2978433117586764,0.8596239483874034
10018,22,12,10,0,51,1,0.6678988454279433,1,0.21844114961756575,0.49740883799620694
10019,22,12,11,0,51,1,0.5395685474657548,1,0.41068503765332454,0.46494892514437386
10020,22,12,12,0,51,1,0.8302893332565326,1,0.0955120619152358,0.7189914260141853
10021,22,12,13,0,51,1,0.5361489236273216,1,0.6953205015793592,0.8833530614373426
10022,22,12,14,0,51,1,0.7313321968080251,1,0.14554466290416979,0.5466474863763174
10023,22,12,15,0,51,1,0.5124064496482602,1,0.5549842704822061,0.6134925298439597
10024,22,12,16,0,51,1,0.7371273014799222,1,0.306177502032749,0.8020845067489292
10025,22,12,17,0,51,1,0.6306417473001618,1,0.4106111339088839,0.6925210691137299
10026,22,12,18,0,51,1,0.8516414813568722,1,0.1665512844820672,0.8789306301152817
10027,22,12,19,0,51,1,0.3879555157526443,1,0.5188243468044025,0.2481253095882145
10028,22,12,20,0,51,1,0.7720942550206233,1,0.22983972628202318,0.7749952269745932
10029,22,12,21,0,51,1,0.6934492625203418,1,0.16460446684896876,0.4805298565743077
10030,22,12,22,0,51,1,0.6192508156666705,1,0.291523080809749,0.4854116603812998
10031,22,12,23,0,51,1,0.7054410027682367,1,0.39803658326507113,0.8606573818181987
10032,23,12,0,0,51,1,0.7626208357634778,1,0.2772999850320259,0.8225020669567332
10033,23,12,1,0,51,1,0.6764438406008031,1,0.36366477594686514,0.7366067654223055
10034,23,12,2,0,51,1,0.8442523787753231,1,0.15887389371232336,0.8489417875067928
10035,23,12,3,0,51,1,0.6985386379330107,1,0.45315132962627347,0.9260735892719371
10036,23,12,4,0,51,1,0.7660472470910281,1,0.26194217765599387,0.808031384211561
10037,23,12,5,0,51,1,0.47245781929517516,1,0.5549145682674536,0.5135164006391182
10038,23,12,6,0,51,1,0.8478974412611284,1,0.20733724974521803,0.9307494777706482
10039,23,12,7,0,51,1,0.8407498430212244,1,0.13423035195080749,0.8032201354792721
10040,23,12,8,0,51,1,0.5876224215736814,1,0.2685500001603202,0.371881054174684
10041,23,12,9,0,51,1,0.6841434772171197,1,0.2204779446419881,0.5410756100057813
10042,23,12,10,0,51,1,0.6789377073216634,1,0.3271098806803045,0.6880090893246152
10043,23,12,11,0,51,1,0.6938567099989988,1,0.3086244406567565,0.6975784359826317
10044,23,12,12,0,51,1,0.6342419119753819,1,0.46163509527717883,0.7780574228542232
10045,23,12,13,0,51,1,0.7492414610716585,1,0.22350759266622108,0.7083650416784779
10046,23,12,14,0,51,1,0.804112605088461,1,0.3071333961615477,0.9709816069634739
10047,23,12,15,0,51,1,0.6171314711654281,1,0.5330036488374018,0.8423341511696729
10048,23,12,16,0,51,1,0.7746625063670044,1,0.2914050542446703,0.8737638472845163
10049,23,12,17,0,51,1,0.7111840413704222,1,0.0959082454579577,0.4218224716129922
10050,23,12,18,0,51,1,0.612514157960967,1,0.38674589181516766,0.611404232625169
10051,23,12,19,0,51,1,0.8226303869368448,1,0.1964310942135224,0.8512226086623952
10052,23,12,20,0,51,1,0.8805424920081013,1,0.031071977687664194,0.7479641965517496
10053,23,12,21,0,51,1,0.693423317352339,1,0.3674621441884577,0.784751509663534
10054,23,12,22,0,51,1,0.7462034030424164,1,0.38968453731321456,0.9500353135758628
10055,23,12,23,0,51,1,0.6789744389175487,1,0.4860457392272273,0.9265047061347126
10056,24,12,0,1,51,1,0.8201620480169588,1,0.2001760175225714,0.8506691463262541
10057,24,12,1,1,51,1,0.6573681040995695,1,0.4613214682292905,0.8354024625928594
10058,24,12,2,1,51,1,0.8948760156005404,1,0.1276725482771167,0.9286988614170262
10059,24,12,3,1,51,1,0.7207578635217706,1,0.20059338170220492,0.6027847313577339
10060,24,12,4,1,51,1,0.7773600651739847,1,0.2881531431956056,0.87562987772837
10061,24,12,5,1,51,1,0.739388069168128,1,0.13552030612336533,0.5517506321053681
10062,24,12,6,1,51,1,0.8472054523980677,1,0.10988333391183537,0.7828386318629219
10063,24,12,7,1,51,1,0.7385765585320012,1,0.36771515615793127,0.8980141305668997
10064,24,12,8,1,51,1,0.7652801275178058,1,0.24863262778160586,0.7861492604669236
10065,24,12,9,1,51,1,0.5896213819004013,1,0.40001608494802066,0.5740775821730342
10066,24,12,10,1,51,1,0.7017162479098245,1,0.478987857254214,0.972772405655882
10067,24,12,11,1,51,1,0.8443090669927475,1,0.15481593226406598,0.8429965658779679
10068,24,12,12,1,51,1,0.6557160332583847,1,0.45727187593414875,0.8251978970471847
10069,24,12,13,1,51,1,0.7609537896431907,1,0.37844967651311945,0.970058988877656
10070,24,12,14,1,51,1,0.6147464155714767,1,0.3821257951457419,0.6100547316473046
10071,24,12,15,1,51,1,0.891265559764849,1,0.10825740924843252,0.8905500132847712
10072,24,12,16,1,51,1,0.6915622170715497,1,0.282039746306977,0.6519651621393399
10073,24,12,17,1,51,1,0.7062699734698648,1,0.2752051524325316,0.6784826623234593
10074,24,12,18,1,51,1,0.5827202835019585,1,0.5173566010361195,0.7328356103090752
10075,24,12,19,1,51,1,0.7612083135138983,1,0.16974432532108244,0.6576372717663692
10076,24,12,20,1,51,1,0.5562089771265031,1,0.6002078057954253,0.7908341515093958
10077,24,12,21,1,51,1,0.8017557293827517,1,0.24409962608508037,0.8705387625845001
10078,24,12,22,1,51,1,0.668997404129456,1,0.21185643041922586,0.4902781559524789
10079,24,12,23,1,51,1,0.5464126818207333,1,0.4662907601809389,0.5654678448232417
10080,25,12,0,1,51,1,0.6169541529649974,1,0.3622571987786148,0.5857711805804157
10081,25,12,1,1,51,1,0.653857363061557,1,0.27787737677005225,0.5514594728089708
10082,25,12,2,1,51,1,0.586369412301808,1,0.3872491389682994,0.5467972392069688
10083,25,12,3,1,51,1,0.8593881636508145,1,0.16982374401256584,0.9032060251458849
10084,25,12,4,1,51,1,0.766322839279642,1,0.18091792904063356,0.6871839917600551
10085,25,12,5,1,51,1,0.6584607379664351,1,0.3022172496271532,0.5994777193568175
10086,25,12,6,1,51,1,0.8395522332743215,1,0.1309656964997706,0.7953291279354596
10087,25,12,7,1,51,1,0.7243801386068534,1,0.35831897466979834,0.848428808521831
10088,25,12,8,1,51,1,0.7381168760588188,1,0.2746540346137921,0.7572732420677353
10089,25,12,9,1,51,1,0.5626787512516538,1,0.22232823423035733,0.24018922947467045
10090,25,12,10,1,51,1,0.5529303990698311,1,0.3165773421893008,0.35719201095852904
10091,25,12,11,1,51,1,0.7309148656014169,1,0.27834584857637906,0.7448059368681109
10092,25,12,12,1,51,1,0.674886156234173,1,0.4068663857647249,0.7975149692325199
10093,25,12,13,1,51,1,0.633243702352616,1,0.4334468799573204,0.7332795758175205
10094,25,12,14,1,51,1,0.8187937968072911,1,0.07838866659159117,0.6645674919056148
10095,25,12,15,1,51,1,0.5484033952176616,1,0.4464685119101739,0.5407112559094147
10096,25,12,16,1,51,1,0.5246488004522125,1,0.4332522672801148,0.46150040205070336
10097,25,12,17,1,51,1,0.8129602415991872,1,0.2427190575050658,0.8964791902555668
10098,25,12,18,1,51,1,0.4958219980914747,1,0.38190211606533553,0.31240816932668997
10099,25,12,19,1,51,1,0.534456633289349,1,0.4796273779191618,0.555582650102115
10100,25,12,20,1,51,1,0.9358436832191517,1,0.07414207632029686,0.9508223225283245
10101,25,12,21,1,51,1,0.8021288521961856,1,0.232384970499128,0.8538995862391559
10102,25,12,22,1,51,1,0.512498635014072,1,0.3913734265452795,0.3683067273530994
10103,25,12,23,1,51,1,0.6774806828860388,1,0.43738247159645344,0.849775414609777
10104,26,12,0,0,52,1,0.8317726267461134,1,0.0977370110968176,0.7260370835105101
10105,26,12,1,0,52,1,0.7004616932585422,1,0.27604529405135975,0.6652221742233954
10106,26,12,2,0,52,1,0.5246940767692019,1,0.5335051975273128,0.6119929882139737
10107,26,12,3,0,52,1,0.5719759735290101,1,0.4550458704495872,0.612508739496906
10108,26,12,4,0,52,1,0.714069096606845,1,0.35301702440219446,0.8146982781204041
10109,26,12,5,0,52,1,0.8467721021896597,1,0.15648518945193618,0.8516580396520533
10110,26,12,6,0,52,1,0.61748100859323,1,0.320241960677889,0.5240654624999084
10111,26,12,7,0,52,1,0.582045826986997,1,0.389078876612101,0.5387328823856441
10112,26,12,8,0,52,1,0.8069767793876238,1,0.24626284991157035,0.886836223336415
10113,26,12,9,0,52,1,0.6851039751361885,1,0.30692298457346306,0.6731444147006659
10114,26,12,10,0,52,1,0.6870853249810475,1,0.15728102970567231,0.4536348570111273
10115,26,12,11,0,52,1,0.7443864143756836,1,0.18242552026560543,0.6346043163376173
10116,26,12,12,0,52,1,0.6596695662816406,1,0.20751374033664158,0.460444526209064
10117,26,12,13,0,52,1,0.9092498791673862,1,0.015058308766384573,0.7957121610680421
10118,26,12,14,0,52,1,0.4872697115607909,1,0.757024457931508,0.8537109657992391
10119,26,12,15,0,52,1,0.5101209639541127,1,0.48736038767785905,0.5063429914020701
10120,26,12,16,0,52,1,0.7207783862209158,1,0.3089978274377282,0.7654427067088817
10121,26,12,17,0,52,1,0.7043884979978933,1,0.38707538464191527,0.841584321957606
10122,26,12,18,0,52,1,0.811415063820941,1,0.2248562012969772,0.8658219614978182
10123,26,12,19,0,52,1,0.7201515053060854,1,0.13347066278859723,0.5005847574481092
10124,26,12,20,0,52,1,0.8718460124490567,1,0.06358271551698044,0.7749891043981124
10125,26,12,21,0,52,1,0.7120001942560495,1,0.35266235420259057,0.8089940169440097
10126,26,12,22,0,52,1,0.8666684142822385,1,0.1975969698837309,0.9630664905311925
10127,26,12,23,0,52,1,0.553677249767822,1,0.45119145525820464,0.560980307306862
10128,27,12,0,0,52,1,0.834528423886608,1,0.19430512189921922,0.8777787425653486
10129,27,12,1,0,52,1,0.7684578565629894,1,0.22500567957595186,0.7586531607714011
10130,27,12,2,0,52,1,0.7337209350598801,1,0.3152729812271319,0.8072118094903978
10131,27,12,3,0,52,1,0.8433052860506607,1,0.059826300892817645,0.698002666465878
10132,27,12,4,0,52,1,0.7925274660648585,1,0.14590124231521628,0.7001705286349706
10133,27,12,5,0,52,1,0.4921993645118953,1,0.5169486163577315,0.5059213358163355
10134,27,12,6,0,52,1,0.5642114519657209,1,0.40497597964862647,0.5179925993872421
10135,27,12,7,0,52,1,0.8410902376149625,1,0.04782972536704888,0.6744701820879794
10136,27,12,8,0,52,1,0.8009716209481039,1,0.148892942990895,0.7257684668566022
10137,27,12,9,0,52,1,0.6913408456472443,1,0.4311884888059915,0.8751348473270978
10138,27,12,10,0,52,1,0.7227571079430829,1,0.2494039633613043,0.6809987148996638
10139,27,12,11,0,52,1,0.5076174845207918,1,0.4876630638006429,0.5005383070029439
10140,27,12,12,0,52,1,0.6815995717973763,1,0.1826926018398075,0.478037832253152
10141,27,12,13,0,52,1,0.7690826237860195,1,0.2027218581639804,0.7267893467110197
10142,27,12,14,0,52,1,0.5542042852441883,1,0.5254439974515005,0.6736767092877214
10143,27,12,15,0,52,1,0.5812642904934056,1,0.3494259731551877,0.47729968596629546
10144,27,12,16,0,52,1,0.6648850383723092,1,0.2448467874224704,0.5294827770644787
10145,27,12,17,0,52,1,0.6872132567362095,1,0.4119683055104052,0.8359856001061315
10146,27,12,18,0,52,1,0.5730364287787041,1,0.4085387605743849,0.5453992128083375
10147,27,12,19,0,52,1,0.4549243583303876,1,0.7250279840968672,0.7248528719712698
10148,27,12,20,0,52,1,0.7447225584080271,1,0.0912121038957837,0.49862455186374355
10149,27,12,21,0,52,1,0.5954288037923925,1,0.43789077080336747,0.6454081656860325
10150,27,12,22,0,52,1,0.7284474421580861,1,0.22815622575374914,0.663352944025839
10151,27,12,23,0,52,1,0.7426280173279434,1,0.12395247067856623,0.5424987493377077
10152,28,12,0,0,52,1,0.8131810739561702,1,0.15650259928983107,0.767706583825172
10153,28,12,1,0,52,1,0.7128279255832252,1,0.4107451605740697,0.8981875548191676
10154,28,12,2,0,52,1,0.9000933102702537,1,0.07532414665364029,0.8632194956560949
10155,28,12,3,0,52,1,0.6676924122710439,1,0.43322086012960687,0.8190623208720201
10156,28,12,4,0,52,1,0.8557405130775798,1,0.07706613319487071,0.7549504824862556
10157,28,12,5,0,52,1,0.8635103420775636,1,0.024523703292510413,0.6955614101326747
10158,28,12,6,0,52,1,0.7224570846448319,1,0.378150112147963,0.8733678798340243
10159,28,12,7,0,52,1,0.7537158607657165,1,0.23776131310863713,0.740931621577247
10160,28,12,8,0,52,1,0.8912713165217225,1,0.06493942300937229,0.8255874258183648
10161,28,12,9,0,52,1,0.6734322700464019,1,0.3621506567528344,0.7268066602452564
10162,28,12,10,0,52,1,0.7345027935754345,1,0.3103177306773801,0.8017335799546562
10163,28,12,11,0,52,1,0.8875177070726132,1,0.132706414458682,0.917853889369556
10164,28,12,12,0,52,1,0.7519479930367104,1,0.2647158762897764,0.7769437970264406
10165,28,12,13,0,52,1,0.6350579251431903,1,0.5120995382629242,0.8557941202523618
10166,28,12,14,0,52,1,0.8388298581112925,1,0.15571653334255453,0.830649445292063
10167,28,12,15,0,52,1,0.540031417825612,1,0.5238576702805345,0.6358650499848318
10168,28,12,16,0,52,1,0.7301555815039245,1,0.359006077129912,0.863898069454679
10169,28,12,17,0,52,1,0.7158135763697009,1,0.26839895197342584,0.6921323688843908
10170,28,12,18,0,52,1,0.5495708135564452,1,0.47575193705604446,0.5875549394751797
10171,28,12,19,0,52,1,0.5967830455517529,1,0.3584781760470894,0.5296748779500162
10172,28,12,20,0,52,1,0.6838997956961923,1,0.3211115221148688,0.6914167724127839
10173,28,12,21,0,52,1,0.5879730795948436,1,0.4272310416553147,0.6107792614700809
10174,28,12,22,0,52,1,0.7727022247599176,1,0.10229062808954958,0.5851915040341183
10175,28,12,23,0,52,1,0.670781621274878,1,0.2117582179307014,0.494591380083247
10176,29,12,0,0,52,1,0.5908601594768259,1,0.5493039343734131,0.8011063002521842
10177,29,12,1,0,52,1,0.5256473768129316,1,0.676079928691406,0.828238335069438
10178,29,12,2,0,52,1,0.7212944614931444,1,0.06328985517130038,0.3981709364898115
10179,29,12,3,0,52,1,0.5228331363813952,1,0.48716968420211154,0.5378373672566555
10180,29,12,4,0,52,1,0.6201237794212806,1,0.3818080915535711,0.6230215858835583
10181,29,12,5,0,52,1,0.7911345966499346,1,0.25496766105981683,0.8602879832145615
10182,29,12,6,0,52,1,0.5964050232105164,1,0.4599818618015647,0.680985350728638
10183,29,12,7,0,52,1,0.6528182226501563,1,0.2099441516105604,0.44696178404123144
10184,29,12,8,0,52,1,0.8064411120960664,1,0.23800788546757903,0.8731146084415344
10185,29,12,9,0,52,1,0.8205794940382107,1,0.026026984143484106,0.590489211310753
10186,29,12,10,0,52,1,0.8416426071001366,1,0.16001283369746946,0.844125768296546
10187,29,12,11,0,52,1,0.8163421454313864,1,0.26223920812541085,0.9342141757665822
10188,29,12,12,0,52,1,0.67314162619408,1,0.3452369140607815,0.7007094365763723
10189,29,12,13,0,52,1,0.6608876545092222,1,0.49738959074491285,0.8983035223904247
10190,29,12,14,0,52,1,0.6266125381362904,1,0.32006256861229615,0.5466251982591703
10191,29,12,15,0,52,1,0.6801074316974551,1,0.1893004784251411,0.4842192968813494
10192,29,12,16,0,52,1,0.5691647603026004,1,0.6568526739802085,0.9081909117268138
10193,29,12,17,0,52,1,0.5459471071398423,1,0.40547612240838177,0.47308195146217863
10194,29,12,18,0,52,1,0.6044012107264382,1,0.39181176645837446,0.598720676503657
10195,29,12,19,0,52,1,0.8071154505345566,1,0.2580513083995378,0.904865588935698
10196,29,12,20,0,52,1,0.5311362547757991,1,0.5407702690905317,0.6389960405752952
10197,29,12,21,0,52,1,0.8427883487343243,1,0.21725393519493466,0.9328517746282128
10198,29,12,22,0,52,1,0.6041192758363705,1,0.6153354760723473,0.9333014036994473
10199,29,12,23,0,52,1,0.6897539655889471,1,0.35516056266543455,0.7571257579705198
10200,30,12,0,0,52,1,0.7172621814124431,1,0.2303160656642299,0.6386295520274528
10201,30,12,1,0,52,1,0.7206286921078644,1,0.3670991620947439,0.852220473411777
10202,30,12,2,0,52,1,0.6039687354626216,1,0.33745957334468,0.5161111986735741
10203,30,12,3,0,52,1,0.9209352821883523,1,0.0527800518879897,0.8815082833028653
10204,30,12,4,0,52,1,0.8881122068800471,1,0.039497696450490005,0.7795270618758527
10205,30,12,5,0,52,1,0.9399416173433406,1,0.04975344310633216,0.9244842080178497
10206,30,12,6,0,52,1,0.5337791220865122,1,0.5789335337437798,0.7028481058319501
10207,30,12,7,0,52,1,0.7105469223680646,1,0.3345353937527059,0.7781703965492203
10208,30,12,8,0,52,1,0.9192831768919005,1,0.08596543800825678,0.9271560992421365
10209,30,12,9,0,52,1,0.7450775576642894,1,0.025306113740600628,0.4006530647716244
